l_ukrainian:
 ROM_SUBJECT_GENERAL_DETAILS:0 "Рівень їхнього розвитку дорівнює $DEV$ у $PROVS$ провінціях."
 harem_events.18.a:0 "Для тебе все що завгодно."
 harem_events.18.b:0 "Вона відмінно справляється, але варто вказати їй межі її можливостей."
 architectural_work_of_valide_sultan:0 "Валіде-султан фінансує будівництво"
 desc_architectural_work_of_valide_sultan:0 "Валіде-султан особливо зацікавлена в розширенні міста, як гідної столиці нашої імперії."
 harem_events.19.t:0 "Впливова хасекі-султан"
 harem_events.19.d:0 "[Root.Owner.Consort.GetName] не просто заволоділа серцем правителя, вона ще й досить енергійна жінка. Її постійна робота по зміцненню держави, є великим благом як для правителя, так і [Root.Owner.Monarch.GetHerHis] підданих.\nНещодавно, [Root.Owner.Consort.GetName] втілила в життя кілька благодійних проектів у провінції [Root.GetName], що принесло процвітання всьому регіону."
 harem_events.19.a:0 "Велика жінка."
 charitable_work_of_haseki:0 "Благодійність хасекі-султан"
 desc_charitable_work_of_haseki:0 "Хасекі-султан витратила значні кошти на благодійність у цьому регіоні. Будуються акведуки, мечеті та лікарні, бідним безкоштовно роздають їжу. В результаті весь регіон процвітає."
 harem_events.20.t:0 "[Root.Consort.GetName] та її суперниця"
 harem_events.20.d:0 "Хасекі-султан – не тільки улюблена наложниця, але й господиня Харем-і Хумаюн, а також наймогутніша жінка в імперії поряд з матір'ю султана. Кожна наложниця мріє зайняти та закріпити за собою це місце.\nА тому немає нічого дивного в тому, що [Root.Monarch.GetTitleKHTO] запримітив молоду амбіційну жінку..."
 harem_events.20.a:0 "[Root.Consort.GetName] залишиться нашою улюбленою наложницею."
 harem_events.20.b:0 "Що ж, дорога, прийшов твій час."
 harem_events.21.t:0 "Суперництво за місце біля правителя"
 harem_events.21.d:0 "[Root.Monarch.GetName] ще не вибрав хасекі-султан з числа своїх наложниць, і кожна з них веде свою гру, щоб зайняти законне місце біля султана. У Харем-і Хумаюн інтриги – звичайна справа, і зараз практично неможливо зробити правильний і повністю осмислений вибір хасекі-султан. На щастя, мати імператора, твердою рукою контролює політику всередині Харім-і Хумаюн, представила йому наложницю, яку вона вважала цілком гідною кандидатурою."
 harem_events.21.a:0 "Чудово!"
 harem_events.21.b:0 "Я сам зроблю свій вибір, мамо..."
 harem_events.21.c:0 "Поки залишимо це питання відкритим."
 harem_events.22.t:0 "[Root.GetName] та принци"
 harem_events.22.d:1 "Традиційно деякі наші провінції передані під управління принців, щоб ті, кому в один прекрасний день доведеться зайняти престол, могли навчитися правити. Зрозуміло, що під час боротьби за престол ці провінції можуть стати для них плацдармом. Сама по собі боротьба за престол надає непогану можливість позбутися паршивих овець.\nОднак, іноді це відбувається набагато раніше. Схоже, один з принців-губернаторів примудрився завдати чималої шкоди довіреним йому землям і, якщо ми нічого не зробимо, прибуток з цих земель знизяться. Та, хоча він й не вважається нашим улюбленцем, у столиці його підтримують кілька впливових фракцій. Тож якщо ми просто відкличемо його, то можемо зіткнутися з негативними наслідками такого рішення."
 harem_events.22.a:0 "Негайно усунути з посади"
 harem_events.22.b:0 "Придумати виправдання й з часом повернути його до столиці."
 harem_events.23.t:0 "Граючи в короля"
 harem_events.23.d:0 "[Root.Monarch.GetTitle] старіє, і [Root.Monarch.GetHerHis] сини втрачають терпіння. Ходять безпідставні чутки щодо [Root.Monarch.GetHerHis] погіршення здоров'я, а придворні фракції стають на бік можливих спадкоємців з числа [Root.Monarch.GetHerHis] синів. Один з них, віддалений досить далеко в списку можливих спадкоємців, зважився ризикнути. У провінції [revolter_prince.GetName] один з синів правителя підняв повстання."
 harem_events.23.a:0 "Вбити їх усіх."
 harem_events.24.t:0 "[Root.GetName] процвітає"
 harem_events.24.d:0 "[Root.GetName] з недавніх пір управляється одним з принців. Ми й не очікували, що йому вдасться досягти настільки багато за такий короткий термін. Економіка процвітає, міста приваблюють безліч торговців і ремісників, а прибутки значно зросли.\nДехтоі вбачає в цьому сприятливий знак. Можливо, нам варто возвеличити цього сина і призначити його нашим наступником?"
 harem_events.24.a:0 "Саме він нам і потрібен."
 harem_events.24.b:0 "Не будемо поспішати."
 harem_events.24.b.tt:0 "Успіх принца погіршить становище нашого нинішнього спадкоємця."
 #Африканські культи
 yemoja_cult:0 "Йемайя"
 yemoja_cult_desc:0 "Йемайя, Матір води, могутня Ориша серед народності йоруба. Ми закликаємо її для захисту жінок, морських подорожей та вдалих зборів врожаїв."
 roog_cult:0 "Руг"
 roog_cult_desc:0 "Руг, Творець – головне божество для людей серерської культури. Через жертвопринесення духам наших предків – пангулям, – ми показуємо нашу повагу."
 nyame_cult:0 "Ньяме"
 nyame_cult_desc:0 "Ньяме, Бог Неба, створив перших людей, на думку народу Ашанті. Діти Ньяме є Абосом – молодші боги і предки, які за віруваннями допомогають об'єднати нам усіх людей на Землі – разом ми одне ціле."
 cwezi_cult:0 "Свезі"
 cwezi_cult_desc:0 "Ми цінуємо давні традиції китарської імперії. Зберігаючи наші відносини з духами природи і задобрюючи предків і династії людей, які зберігали наші храми в цілісності ми можемо бути впевнені в прихильності богів до нас."
 central_african_ancestor_cult:0 "Мліра"
 central_african_ancestor_cult_desc:0 "За допомогою оракулів ми можемо спілкуватися з померлими предками і духами природи. Таким чином ми можемо бути впевнені в тому, що духи отримують належну повагу й ми зможемо впоратися з ворожим навколишнім середовищем."
 mwari_cult:0 "Мварі"
 mwari_cult_desc:0 "Ми шануємо великого Мварі, який створив наш світ з порожнечі та створював гори одними словами. Мварі наш єдиний істинний бог і оракул, наш правитель – це його голос на землі."
 enkai_cult:0 "Енгаї"
 enkai_cult_desc:0 "Ми послідовники Енгаї – людини в небесах, яка послала нам своє стадо та зробила нас власниками всієї худоби в світі. Як правитель небес, він також благословляє нас дощами, або карає нас їхньою відсутністю."
 waaq_cult:0 "Ваак"
 waaq_cult_desc:0 "Великий Ваак, бог небес, верховний і всемогутній правитель Всесвіту. Його послідовники моляться про мир і гармонію, віруючи у важливість балансу в світі для уникнення катастроф."
 zanahary_cult:0 "Занахарі"
 zanahary_cult_desc:0 "Творець Занахарі має дві подоби; чоловічий і жіночий, світло і темрява, небеса і земля. Предки є найважливішими членами суспільства, оскільки вони знаходяться в прямому контакті з божественним, тоді як життя є лише тимчасовим існуванням."
 christianity_cult:0 "Християнство"
 christianity_cult_desc:0 "Ми слідуємо шляхами бога, який послав Ісуса Христа на цю землю, для того, що б він помер за наші гріхи."
 islam_cult:0 "Іслам"
 islam_cult_desc:0 "Ми є послідовниками великого бога, який відкрив цей світ пророку його Магомету."
 buddhism_cult:0 "Буддадхарма"
 buddhism_cult_desc:0 "Ми слідуємо вченню великого Гаутами Будди, що ходив по цій землі багато століть назад. Завдяки йому ми дізналися про чотирьох благодійників, про переродження та про устрої цього світу."
 dharmic_cult:0 "Санатана Дхарма"
 dharmic_cult_desc:0 "Ми слідуємо стародавніми шляхами гіндуїстських богів. Від них ми дізналися про реінкарнацію та ефективну організацію суспільства через касти."
 south_central_american_cult:0 "Теотль"
 south_central_american_cult_desc:0 "Ми дізналися про таємничих заморських богів – Теотлів. Завдяки жертвоприносинам та уважному спостереженню за небесами ми можемо вплинути на наше життя та запобігти знищенню відомого нам цивілізованого світу."
 norse_cult:0 "Фрея"
 norse_cult_desc:0 "Ми слідуємо за прекрасною жінкою Фреєю – богинею кохання, війни та магії. Завдяки її чарівним дарам ми здобудемо великі перемоги!"
 zoroastrian_cult:0 "Маздаясна"
 zoroastrian_cult_desc:0 "Ми слідуємо навчанням пророка Заратустри та шануємо Ахура Мазду, нашого мудрого бога. Якщо боги побажають, наші священні вогні будуть горіти вічно."
 jewish_cult:0 "Гайманот"
 jewish_cult_desc:0 "Ми віримо в єдиного Бога й у те, що ми є дітьми Авраама. Протягом століть ми втратили зв'язок з нашим юдейським корінням, але тепер ми можемо прийняти їхні традиції знову."
 CONFIRM_NEW_CULT_TITLE:0 "Прийняти культ"
 CONFIRM_NEW_CULT_DESC:0 "Обравши цей шлях, ми погодимося слідувати їхнім традиціям."
 RV_NO_CULT:0 "Не обрано культ"
 RV_NO_CULT_TITLE:0 "Немає культу"
 RV_NO_CULT_DESC:0 "Ваша віра дозволяє обрати для себе культ. Кожен культ має свої особливості, які припиняться лише зі смертю вашого правителя."
 RV_PICK_CULT:0 "Обрати культ"
 RV_PICK_CULT_THIS:0 "Обрати культ $CULTNAME$"
 HAS_ADOPTED_CULT:0 "Обрано культ $CULTNAME|Y$"
 NOT_HAS_ADOPTED_CULT:0 "НЕ обрано культ $CULTNAME|Y$"
 HAS_UNLOCKED_CULT:0 "Відкрито культ $CULTNAME|Y$"
 NOT_HAS_UNLOCKED_CULT:0 "НЕ відкрито культ $CULTNAME|Y$"
 CHANGE_CULT_EFFECT:0 "Змінити культ на $CULTNAME|Y$"
 UNLOCK_CULT_EFFECT:0 "Відкрити культ $CULTNAME|Y$"
 fetishist_flavor.1.t:0 "Старійшини Йоруби"
 fetishist_flavor.1.d:0 "Наші воїни були заінтриговані народом цього регіону та їхньою глибокою духовністю. Тут старійшини говорять про внутрішній баланс, повагу до Землі та прагнення до трансцендентності. Ключовий елемент їхньої віри, здається, знаходиться в Оріша, які є духами або проявами чогось схожого на божественність, завжди присутні в повсякденному житті своїх послідовників. Також говорять про 'Атунве' – реінкарнації в родині, і церемоніях, пов'язаних з етапами життя, що проходять з великою пошаною.\n\nДеякі втрачені душі в наших арміях почали медитувати та шукати розради в однієї з найшанованіших Оріш – 'Єманджі', Матері Вод."
 fetishist_flavor.1.a:0 "Цікаво."
 fetishist_flavor.2.t:0 "Пильний Панголь"
 fetishist_flavor.2.d:0 "Ми зіткнулися з людьми, які поклоняються небесному богові 'Рогу', Володареві світу. Вони кажуть, що Рог – це початок і кінець усіх речей, настільки священних, що послідовникам навіть не дозволяється створювати образи, що зображують всемогутнього бога. Вони також не звертаються безпосередньо до цього Творця в їхніх молитвах або, коли просять божественного милосердя. Замість цього вони спрямовують свої зусилля до древніх духів, званих панголь – посередників між світами. Деякі з цих панголь, як кажуть, є духами предків людини, і, коли хтось помирає, вони приймають людину, щоб допомогти перейти в 'Яанів', нічне царство і священне житло душі. \n\nДеякі з наших воїнів зачаровані міфами цих людей, і тепер вони, щоб не опинитися загубленими блукачами між царствами, до яких вони звертаються, вшановують панголь, залишаючи приношення біля підніжжя високих дерев, як того вимагають місцеві традиції."
 fetishist_flavor.2.a:0 "Захоплююче!"
 fetishist_flavor.3.t:0 "Діти Творця"
 fetishist_flavor.3.d:0 "'Звертаючись до одного, я звертаюсь до всіх', – богомольця можуть випадково підслухати. Часто на берегах річок і струмків можна знайти людей, що промовляють молитви й вірують у Ньяме – Небесного Отця. Вони вірять в души тварин і рослин, в 'Абосом', менших духів, що оточують нашу площину існування, та спілкуються зі своїми предками через витіюваті ритуали.\n\nБільш за все, це суспільство, схоже, має сильний общинний дух. Коли вони згадують про вчинки своїх пращурів, вони іноді ототожнюють їх із собою, неначе одне ціле. Деякі наші вчені пояснюють це дивацтво неточностями перекладу, тоді як інші заперечують, що ці послідовники культу бачуть себе як щось більше, як частину загального духу, особливо між їхніми рідними. 'Вони як двоголовий крокодил з одним шлунком – вони не воюють одне з одним за їжу', – сповіщають наші радники."
 fetishist_flavor.3.a:0 "Інтригуюче."
 fetishist_flavor.4.t:0 "[Root.Monarch.GetTitle] розмірковує про майбутнє"
 fetishist_flavor.4.d.a:1 "Під час підготовки до майбутніх битв [Root.Monarch.GetTitleKHTO] нещодавно відвіда[Root.Monarch.GetMEndVLa] свого священника-бабалаво. Батько таємниць володіє мудрістю Орунміли і будь-яка підказка щодо долі правителя, завжди вітається [Root.Monarch.GetHerHis] 'Орі'. Однак [Root.Monarch.GetName] залишає віщуна збентеженн[Root.Monarch.GetMEndOJuYM], оскільки передбачення предрікає, що [Root.Monarch.GetTitleKHTO] [Root.Monarch.GetName] помре передчасно і до цієї смерті якимось чином призведе [Root.Monarch.GetHerHis] спадкоємець [Root.Heir.GetName]. У битві? Від отрути? Нещасний випадок? \n\n'Як саме?' [Root.Monarch.GetTitle] вимагає подробиць, але знаки неясні, а розгляд цього питання тепер є дуже делікатною справою."
 fetishist_flavor.4.d.b:1 "Під час підготовки до майбутніх битв [Root.Monarch.GetTitleKHTO] нещодавно відвіда[Root.Monarch.GetMEndVLa] свого провидця. Таємничий старець володіє великою мудрістю і будь-які підказки щодо долі правителя завжди вітаються. Однак [Root.Monarch.GetName] залишає віщуна збентеженн[Root.Monarch.GetMEndOJuYM], оскільки передбачення предрікає, що [Root.Monarch.GetTitle] [Root.Monarch.GetName] помре передчасно і до цієї смерті якимось чином призведе [Root.Monarch.GetHerHis] спадкоємець [Root.Heir.GetName]. У битві? Від отрути? Нещасний випадок? \n\n'Як саме?' [Root.Monarch.GetTitle] вимагає подробиць, але знаки неясні, і розгляд цього питання тепер є дуже делікатною справою."
 fetishist_flavor.4.a:0 "Подбайте про спадкоємця."
 fetishist_flavor.4.a.tt:0 "Воїни будуть вражені цією рішучістю."
 fetishist_flavor.4.b:0 "[Root.Heir.GetName] всього лише дитина. Це нісенітниця."
 fetishist_flavor.4.b.tt:0 "Люди будуть вражені байдужістю, проявленою їхнім правителем."
 fetishist_flavor.4.c:0 "Подбайте про спадкоємця."
 fetishist_flavor.4.d:0 "Це дурниці."
 fetishist_flavor.5.t:0 "Шлях з міста [nonchalant_neighbor.Capital.GetCapitalName]"
 fetishist_flavor.5.d.a:0 "[Root.Monarch.GetTitle] дізна[Root.Monarch.GetMEndVLa]ся про смерть кузини. В отриманому нами листі описано як бандити влаштували засідку на почет чиновників, які подорожували, та як вони всі були відтіснені й зірвалися з кручі по дорозі додому після відвідин міста [nonchalant_neighbor.Capital.GetCapitalName] – столиці сусідньої нам держави [nonchalant_neighbor.GetName]. Нечисленні речі, які вдалося відшукати, було відправлено до столиці [Root.Capital.GetCapitalName], але [Root.Monarch.GetTitle] [Root.Monarch.GetName] шокован[Root.Monarch.GetMEndAYJ] загибеллю своєї улюбленої родички. Гірше того, у листі з держави [nonchalant_neighbor.GetName] нічого не говориться про те, чи було проведено належну церемонію поховання, чи ні.\n\nЧи бажають вони нам лиха з цією Оку ігбе – ганебною смертю під кущем рідні правителя?"
 fetishist_flavor.5.d.b:0 "[Root.Monarch.GetTitle] дізна[Root.Monarch.GetMEndVLa]ся про смерть кузини. В отриманому нами листі описано, як бандити влаштували засідку на почет чиновників, які подорожували, і як вони всі були відтіснені й зірвалися з кручі по дорозі додому після відвідин міста [nonchalant_neighbor.Capital.GetCapitalName] – столиці сусідньої нам держави [nonchalant_neighbor.GetName]. Нечисленні речі, які вдалося відшукати, були відправлені до столиці [Root.Capital.GetCapitalName], але [Root.Monarch.GetTitleKHTO] [Root.Monarch.GetName] шокован[Root.Monarch.GetMEndAYJ] загибеллю своєї улюбленої родички. Гірше того, в листі з держави [nonchalant_neighbor.GetName] нічого не говориться про те, чи було проведено належну церемонію поховання, чи ні.\n\nДорога кузина скоро відродиться, або в зримому, або в незримому світі, але [Root.Monarch.GetTitleKHTO] тривожиться думкою про те, що добра жінка не отримала належних похоронних обрядів, і коли залишається наодинці, розмірковує над своєю власною смертністю."
 fetishist_flavor.5.d.c:0 "[Root.Monarch.GetTitle] дізналися про смерть кузини. В отриманому нами листі описано як бандити влаштували засідку на почет чиновників і як вони всі були відтіснені й зірвалися з кручі по дорозі додому після відвідин міста [nonchalant_neighbor.Capital.GetCapitalName] – столиці сусідньої нам держави [nonchalant_neighbor.GetName]. Нечисленні речі, які вдалося відшукати, були відправлені до столиці [Root.Capital.GetCapitalName], але [Root.Monarch.GetTitleKHTO] [Root.Monarch.GetName] шокован[Root.Monarch.GetMEndAYJ] загибеллю своєї улюбленої родички. Гірше того, в листі з держави [nonchalant_neighbor.GetName] нічого не говориться про те, чи було проведено належну церемонію поховання, чи ні.\n\nДорога кузина, пройшовши крізь завісу життя, тепер ближче до Ньями, але [Root.Monarch.GetTitleKHTO] тривожиться думкою про те, що добра жінка не отримала належних поховальних обрядів."
 fetishist_flavor.5.d.d:0 " "
 fetishist_flavor.5.a:0 "Ми заберемо тіло й проведемо обряд."
 fetishist_flavor.5.a.tt:0 "Ми розішлемо подяки, наймемо людей, щоб відправитися в землі держави [nonchalant_neighbor.GetName], та оплатимо необхідні церемонії. Хай [Root.GetCult] додасть сил правителю."
 fetishist_flavor.5.b:0 "Ми не потерпимо ці знущання над нашою вірою."
 fetishist_flavor.5.b.tt:0 "Правителі держави [nonchalant_neighbor.GetName] отримають гнівного листа."
 fetishist_flavor.5.c:0 "Це важкі часи для всіх нас."
 fetishist_flavor.5.c.tt:0 "Ми залишимо все як є. [nonchalant_neighbor.GetName] отримає від нас листа з висловленням подяки за надані відомості."
 fetishist_flavor.6.t:0 "[From.Monarch.GetTitle] гнівається"
 fetishist_flavor.6.d.a:0 "Ми отримали агресивний лист від сусідньої нам держави [From.GetName], який, мабуть, є відповідною реакцією нашим дипломатам на повідомлення, в яких [From.Monarch.GetTitleKHTO] сповіщається про трагічний бандитський напад на [From.GetAdjective]их чиновників. Схоже, що одна з жертв нещастя виявилася родичкою правителя й [From.Monarch.GetSheHe] обурюється, що в переданій інформації знехтували згадкою священних обрядів, відповідних положенню [From.Monarch.GetHerHis] сімейства.\n\n[From.GetCult] вимагає більшого поклоніння, ніж припускали наші посли."
 fetishist_flavor.6.d.b:0 "Наші сусіди з держави [From.GetName] відправили нам вороже застереження у відповідь на деяку інформацію, яку ми нещодавно їм передали стосовно бандитського нападу на [From.GetAdjective]их чиновників. Першопричина ворожих настроїв, мабуть, пов'язана з тим, що обряди поховання не виконані належним чином, або, можливо, через недбалий пошук тіл? Важко що-небудь зрозуміти з брудного нагромадження образ, що складають лист. Мабуть культ [From.GetCult] занадто ускладнений...?"
 fetishist_flavor.6.a:0 "Це нас не хвилює."
 fetishist_flavor.6.a.tt:0 "Діти культу [From.GetCult] чи ні, ми не можемо турбуватися про кожну дрібницю в цьому світі."
 fetishist_flavor.6.b:0 "Це нас не хвилює."
 fetishist_flavor.6.b.tt:0 "Діти культу [From.GetCult] не відрізняються від нас, але ми не можемо задовольняти кожну їхню примху."
 fetishist_flavor.6.c:0 "Там немає приємних людей."
 fetishist_flavor.7.t:0 "Ставок стає річкою"
 fetishist_flavor.7.d.a:0 "[Root.Monarch.GetName] з часу поховання [Root.Monarch.GetHerHis] кузини знайшли спокій. У церемонії взяли участь навіть дипломати з держави [nonchalant_neighbor.GetName]. Зітхнувши з полегшенням від усвідомлення того, що [Root.Monarch.GetHerHis] родичка знайшла спокій в обіймах Богині Ємоджі, [Root.Monarch.GetTitleKHTO] все ще чує співи у своїй голові.\n\n'Але коли ви побачите антилопу Коб на шляху до ферми,\nКоли ви побачите антилопу Коб на шляху до річки –\nЗалиште ваші стріли в сагайдаку,\nІ дозвольте мертвим піти з миром.'"
 fetishist_flavor.7.d.b:0 "[Root.Monarch.GetName] з часу поховання [Root.Monarch.GetHerHis] кузини знайшли спокій. У церемонії взяли участь навіть дипломати з держави [nonchalant_neighbor.GetName] і усвідомлення того, що [Root.Monarch.GetHerHis] родичка безпечно перейшла на наступний етап своєї подорожі в тіньовий світ принесло [Root.Monarch.GetHerHim] велику розраду.\n\n‘Тебе будуть пам'ятати багато поколінь, мій друг', каже [Root.Monarch.GetSheHe], перш ніж усміхнутися Богу Неба."
 fetishist_flavor.7.d.c:0 "[Root.Monarch.GetName] з часу похорону [Root.Monarch.GetHerHis] кузини знайшли спокій. У складній церемонії взяли участь навіть дипломати з держави [nonchalant_neighbor.GetName]. Усвідомлення того, що [Root.Monarch.GetHerHis] родичка отримала всі ритуали, необхідні для підтримання рівноваги з духами, принесло [Root.Monarch.GetHerHim] велику розраду.\n\nУвечері легкий вітерець пробігає через [Root.Monarch.GetHerHim] покої, викликаючи у [Root.Monarch.GetHerHim] усмішку – Бог Неба володіє багатьма способами сповістити про свою присутність. 'Отже ми все ще разом', вимовляє [Root.Monarch.GetSheHe], перш ніж зануритися в сон."
 fetishist_flavor.7.a:0 "Благословенні будуть спочилі."
 fetishist_flavor.7.a.tt:0 "Всі приналежні вам фетишистські провінції отримають модифікатор '§YЧистота віри§!' на п'ять років, що дасть такі ефекти:\nЗбільшення моралі армії: §G+15.0%§!\nЧас створення підрозділів: §G-20.0%§!"
 fetishist_flavor.8.t:0 "Сини Ньяме"
 fetishist_flavor.8.d.a:0 "Жителі провінції [tormented_province.GetName] опинилися в стані замішання після того, як один з найважливіших членів суспільства захворів. Прикутий до ліжка, один впливовий сільський староста не пробуджується від сну протягом тижня. Наші радники припускають, що ми заохочуємо місцевих жителів до молитви, але до кого повинні звертатися втрачені душі? З одного боку, у нас є Тано, бог річки та син Ньяма, що говорить, що прагне до тебе наввипередки зі Смертю в останні години твого життя. З іншого боку, Анансі Трикстер або Спритник, мабуть, міг би переконатись і надати йому допомогу, в обмін на щось цінне?"
 fetishist_flavor.8.a:0 "Нехай моляться Тано, річковому божеству."
 fetishist_flavor.8.a.tt:0 "Немає ніякої гарантії, що молитва матиме якийсь ефект.\n"
 fetishist_flavor.8.b:0 "Вони повинні звернутися до Анансі Спритника."
 fetishist_flavor.8.b.tt:0 "Принаймні людям стане легше після проведення всіх можливих жертвопринесень.\n"
 fetishist_flavor.9.t:0 "Плазовитий Панголь"
 fetishist_flavor.9.d:0 "Ходять чутки, що в провінції [heathen_province.GetName] гігантська змія оселилася на дереві прямо посеред сільської площі. Хоч місцеві жителі були спочатку стривожені, тварина не намагалася заподіяти комусь шкоду, замість цього вона набула деякий соціальний статус серед жителів, які почали давати їй клички... Нарешті, одна мудра жінка з цієї місцевості оголосила змію священною, заявивши, що це напевно дух прийняв форму змії, що спонукало людей приносити їй жертви та їжу."
 fetishist_flavor.9.a:0 "Панголь тут, щоб допомогти нам."
 fetishist_flavor.10.a:0 "Гаразд."
 fetishist_flavor.11.t:0 " "
 fetishist_flavor.11.a:0 "Гаразд."
 the_will_of_tano:0 "Воля Тано"
 desc_the_will_of_tano:0 "Сільський старійшина чудесним чином оговтався від того, що здавалося смертельною хворобою. Ця подія додала сил воїнам у провінції."
 the_whim_of_anansi:0 "Примха Анансі"
 desc_the_whim_of_anansi:0 "Сільський старійшина чудесним чином одужав від того, що здавалося смертельною хворобою. Ця подія додала сил робітникам у провінції."
 serenity_of_faith:0 "Чистота віри"
 desc_serenity_of_faith:0 "Правитель цих земель ревно вірить, надихаючи людей своїм прикладом."
 decisive_ruler:0 "Рішучий правитель"
 desc_decisive_ruler:0 "Люди вражені відданістю свого правителя традиційним переконанням."
 nonchalant_ruler:0 "Байдужий правитель"
 desc_nonchalant_ruler:0 "Люди вражені байдужим ставленням свого правителя до традиційних переконань."
 presence_of_the_ancestors:0 "Наявність предків"
 desc_presence_of_the_ancestors:0 "Місцеві жителі стали свідками явища, яке вони витлумачили як знак від Панголь."
 fetishist_flavor.101.t:0 "Чвезі, герої Китари"
 fetishist_flavor.101.d:0 "Були часи, коли цими землями правили Чвезі, а їхня імперія, Китара, охоплювала всі відомі людям землі. Під час своїх мандрів ми зустрічаємо все більше людей, які стверджують, що вони є спадкоємцями Китари, зберігаючи пам'ять про цих героїв давнини. Духи все ще існують у навколишньому світі, у природі та в нашій свідомості, а деякі можуть спілкуватися з Чвезі за допомогою оракулів і віщунів. На їхніх землях ми зустрічали групи мандрівних жриць, які мають силу направляти цих духів і через них лікувати хвороби, безплідність і пом'якшувати ризик невдачі. Є ті, хто присвятив все своє життя цим втраченим предкам і їхнім святилищам. Уся влада світу має походити від зв'язків з минулим, і ніхто не може правити без прямого зв'язку з духами Чвезі."
 fetishist_flavor.101.a:0 "Цікаво."
 fetishist_flavor.102.t:0 "Культ Мліри"
 fetishist_flavor.102.d:0 "Ми зіткнулися з людьми, які шанують і поклоняються своїм предкам як богам. Завдяки могутнім оракулам вони можуть постійно підтримувати зв'язок зі своїми предками, а підтримуючи їхні могили та святилища в доброму стані, вони можуть бути впевнені, що й предки будуть продовжувати їх захищати."
 fetishist_flavor.102.a:0 "Я хочу дізнатися більше..."
 fetishist_flavor.103.t:0 "Верховний Творець"
 fetishist_flavor.103.d:0 "'Колись нічого не було, тоді Мварі створив світ і витягнув людину з ями на землю. Мварі створив гори, і Мварі може змусити їх тремтіти від свого голосу. Мварі запалив вогонь, відомий людям, і Мварі викликає падіння дощу. Мварі є батьком і матір'ю людства і буде охороняти нас в негараздах.'\nОстаннім часом ми зіткнулися зі збільшенням кількості прихильників Мварі. Всіх їх об'єднує те, що вони відмовляються визнавати будь-яку іншу духовну владу, крім свого бога, і, хоча вони відкрито і з радістю говорять про його існування, вони ретельно охороняють таємниці культу."
 fetishist_flavor.103.a:0 "Ньяденга – Мусикаванагу – Мувамбапасі"
 fetishist_flavor.130.t:0 "Голос наших предків"
 fetishist_flavor.130.d:0 "Королівський оракул прийшов з добрими новинами. Після завершення грандіозного церемоніального танцю, необхідного для того, щоб зв'язатися з нашими найшановнішими предками та запитати їх про те, що чекає нас в майбутньому році, з'ясувалося, що нас чекає світле майбутнє. Крізь саван смерті не розрізнити деталі, але це може означати тільки хороше."
 fetishist_flavor.130.a:0 "Ми, безсумнівно, пожинатимемо плоди роками."
 fetishist_flavor.130.b:0 "Це доводить наші тісні зв'язки з тими, що прийшли перед нами."
 ancestral_support:0 "Підтримка предків"
 desc_ancestral_support:0 "Череда сприятливих прикмет допомагає зберігати спокій у нашій державі. Тісні зв'язки з предками дозволили нашому суспільству залишатися стабільним і квітучим."
 fetishist_flavor.131.t:0 "Турбота про тих, хто був до нас"
 fetishist_flavor.131.d:0 "[Root.Monarch.GetTitle] постійно стикається з проблемами по догляду за нашими родовими святинями. Було висловлено припущення, що найкращим способом впоратися з цим було би призначення одного з наших найвідданіших міністрів постійним охоронцем святинь з відповідним фінансуванням. Це зніме частину наших проблем, якщо бюджет зможе витримати таке навантаження, і якщо ми знайдемо когось, кому можна довірити таке доручення..."
 fetishist_flavor.131.a:0 "Я знаю саме таку людину!"
 fetishist_flavor.131.b:0 "Я б не вірив нікому, крім себе."
 ancestral_shrine_caretaker:0 "Хранитель святинь предків"
 desc_ancestral_shrine_caretaker:0 "Ми найняли групу постійних чинуш для спостереження за доглядом наших родових святинь. Ці чиновники, в першу чергу, відповідають за повсякденні справи, пов'язані зі збереженням святинь, але певною мірою очікується, що деякі з них також повинні говорити за наших предків."
 fetishist_flavor.132.t:0 "До правителя є питання"
 fetishist_flavor.132.d:0 "Призначення однієї людини головним хранителем святинь предків загалом стало успішним кроком. Святині підтримуються в хорошому стані, а призначеного чиновника стали настільки тісно асоціювати з духами, що йому вдалося створити новий звід церемоній для поклоніння в тісній співпраці з оракулами. У деяких випадках він навіть говорить від імені предків.\nОднак, здається, що наш доглядач почав цінувати свою вірність предкам вище за вірність своєму правителеві. Останнім часом він лобіював збільшення фінансування для збереження наших святинь. Важко заперечувати предкам, але все ж неприємно, що хтось наважився сперечатися з нами від їхнього імені..."
 fetishist_flavor.132.a:0 "Погодитися збільшити бюджет святині."
 fetishist_flavor.132.b:0 "Настав час взяти владу над нашими предками!"
