l_ukrainian:
 EVTOPTL5060:0 "Хай тобі... в кометному сенсі!"
 dan_swe_supports_pro_unionists:0 "Підтримка про-уніоністів"
 desc_dan_swe_supports_pro_unionists:0 "Ми вирішили інвестувати у шведське дворянство та спробувати переконати їх співпрацювати з урядом [Root.GetTagOGO].\n\nШвеція отримає модифікатор '§YПідтримка юніоністів§!' доки вона не перестане бути нашим молодшим партнером, що матиме такі ефекти:\nБажання свободи: §G-10.00%§!\nВплив знаті: §Y+10.0%§!\nРівновага лояльності знаті: §G+20.0%§!\nЩорічний прибуток від податків: §G+24.00§!¤\n\n§YДія цього модифікатора припиниться, щойно Швеція вийде з особистої унії з [Root.GetTagKYM].§!"
 dan_swe_supports_pro_unionists_tt:0 "щойно §YШвеція§! вийде з особистої унії з нами"
 dan_swe_supported_unionists:0 "Підтримка уніоністів"
 desc_dan_swe_supported_unionists:0 "Лідер Кальмарської унії вклався в [Root.GetAdjective]их колаборантів, які підтримують унію замість [Root.GetAdjective]ої незалежності.\n\n§YТриватиме, доки ми не перестанемо бути молодшим партнером в Кальмарській унії.§!"
 dan_exploiting_swedes:0 "Використання шведських ресурсів"
 desc_dan_exploiting_swedes:1 "Ми вирішили проігнорувати шведське дворянство і натомість зосередитись на зборі якомога більшої кількості ресурсів Швеції. Звичайно, це значно збільшить наші доходи, але й шведи можуть нас зненавидіти ще більше...\n\n§YДія цього модифікатора припиниться, щойно Швеція вийде з особистої унії з [Root.GetTagKYM].§!"
 dan_dream_of_freedom:0 "Мрія про свободу"
 desc_dan_dream_of_freedom:0 "Війна між Данією та Ганзою показала, наскільки ми вразливі в рамках Кальмарської унії і як мало Данія переймається [Root.GetAdjective]ими інтересами. Мрія про незалежність [Root.GetTagOGO] стає для всіх нас дедалі очевиднішою."
 dan_swedish_steel:0 "Шведська сталь"
 desc_dan_swedish_steel:0 "Після інтеграції Швеції більшість її полків поповнили ряди наших збройних сил і зараз несуть службу в [Root.GetAdjective]ій армії."
 dan_danish_absolutism:0 "Данський абсолютизм"
 desc_dan_danish_absolutism:0 "Час феодальних володінь закінчився. Почалася Епоха Абсолютизму, а [Root.GetName] стане одним із піонерів централізації всієї влади держави."
 dan_naval_preperations:0 "Морські приготування"
 desc_dan_naval_preperations:0 "Конфлікт з англійцями неминучий. На наше щастя, ми розпочали підготовку до створення військового флоту, який міг би конкурувати з Королівським флотом."
 dan_king_of_denmark_and_england:0 "Друга імперія Північного моря"
 desc_dan_king_of_denmark_and_england:0 "Багато років тому Канут Великий об'єднав три Корони: Данії, Норвегії та Англії в єдину Імперію Північного моря.\nХоча його імперія проіснувала лише до його смерті, наша нова, друга імперія Північного моря залишатиметься, доки Данія пануватиме над хвилями!"
 dan_catholic_support:0 "Папська підтримка"
 desc_dan_catholic_support:0 "Оскільки ми стали на католицьку сторону світу, сам Папа прислав до нас легатів, які підтримують нас у релігійних питаннях нашої країни."
 dan_protestant_support:0 "Підтримка духовенства"
 desc_dan_protestant_support:0 "Оскільки ми стоїмо на боці Реформації, наше духовенство присягнуло на вірність нашій справі та підтримує нас у низці церковних питань нашої країни."
 dan_communication_between_the_faiths:0 "Діалог між вірами"
 desc_dan_communication_between_the_faiths:0 "Ми не є країною фанатиків, які намагаються викорінити людей 'неправильної' віри. Натомість наша політика полягає у відкритому спілкуванні між різними вірами у нашій державі."
 dan_plunder_and_pillaging:0 "Розграбування та мародерство"
 desc_dan_plunder_and_pillaging:0 "Передчуття здобичі приваблює багатьох наших воїнів, які шукають свою вдачу в церквах чужовірців."
 stockholm_bloodbath:0 "Шрами від кривавої лазні"
 desc_stockholm_bloodbath:0 "За наказом чинного монарха Кальмарської унії було зібрано [Root.GetAdjective]их дворян, засуджено за єресь і швидко страчено в місті [Root.Capital.GetName]. Ця подія лише показала байдуже ставлення до нашої долі та їхню готовність зібрати та просто перерізати наш народ.\n[Root.GetName] більше ніколи й нікому не служитиме!"
 dan_losing_ruling_grip:0 "Влада втрачає хватку"
 desc_dan_losing_ruling_grip:0 "Наш[Root.GetMEndA] [Root.Monarch.GetTitleKHTO] втрачає владу над нашою країною, що робить ідею незалежності [Root.GetTagOGO] ще більш привабливою серед нашого населення."
 dan_sca_standing_professional_merc_army:0 "Професійні армії найманців"
 desc_dan_sca_standing_professional_merc_army:0 "Ми вирішили зосередити наші військові зусилля на розширенні армій найманців для нашої країни. Нам служитимуть лише найкращі!"
 dan_sca_refocus_on_personal_armies:0 "Переорієнтуватися на постійні армії"
 desc_dan_sca_refocus_on_personal_armies:0 "§YНеможливо найняти компанії найманців, доки цей модифікатор активний.§!\n\nМи вирішили переорієнтувати наші військові зусилля на створення постійної армії для нашої країни. Найманці нам більше не потрібні, бо немає більш професійної армії, ніж наша."
 dan_sca_refocus_on_personal_armies_tt:0 "§YВимикає можливість вербувати компанії найманців, доки цей модифікатор активний.§!"
 dan_colonial_ambitions_mod:0 "Колоніальні амбіції"
 desc_dan_colonial_ambitions_mod:0 "Наш народ прагне дослідити новий світ і піднести його Данській Короні."
 ###DECISIONS FOR DENMARK###
 dan_provoke_trade_conflict_war_title:0 "Спровокувати Ганзейський торговий конфлікт"
 dan_provoke_trade_conflict_war_desc:0 "Ганза має одну неприємну рису, яка ускладнює нашу співпрацю. Вони конкурують з нашим торговим пануванням на Балтійському морі, а їхнє становище в межах Священної Римської Імперії дає їм захист від нас.\nПроте Імператор зобов'язаний підтримувати Ганзу лише в оборонній війні. Спровокувавши напад Ганзи на нас, ми можемо досягти розпуску Ганзейської ліги, не вступаючи у війну з усією Священною Римською Імперією. Все, що нам потрібно зробити, це спровокувати торговців Ганзи..."
 dan_provoke_trade_conflict_war_tt:0 "[Root.GetName] або накладає §Yембарго§! або має casus belli §YТорговий конфлікт§! проти власника цієї провінції.."
 dan_provoke_trade_conflict_war_ct:0 "Власники провінцій §Y[47.GetName]§!, §Y[1858.GetName]§!, §Y[45.GetName]§!, §Y[44.GetName]§! і §Y[1874.GetName]§! (якщо провінції не належать державі [Root.GetTagOMU] чи [Root.GetAdjective]им суб'єктам) або оголосять §Rвійну§! §Y[Root.GetTagOMU]§! через casus belli §YТорговий конфлікт§!, або §Yпідкоряться§! [Root.GetAdjective]ому торговому пануванню.\n\n§RЛідери торгової ліги закликають УСІХ членів своєї ліги до війни.§!"
 dan_proclaim_archking_title_decision_title:0 "Проголошення титулу архі-[Root.Monarch.GetTitleOGO]"
 dan_proclaim_archking_title_decision_desc:0 "Хрістофер III фон Віттельсбах проголосив себе 'архі-королем' Данії. Без архі-короля наш народ не досягнув би такого успіху. Було б чудовим способом вшанувати його досягнення, якби [Root.Monarch.GetName] виріши[Root.GetMEndVLa] отримати титул архі-[Root.Monarch.GetTitleOGO]"
 proclaim_archking_title_tt:0 "[Root.Monarch.GetName] отримає титул §Yархі-[Root.Monarch.GetTitleOGO]§!."
 ###EVENTS FOR SCANDINAVIA###
 flavor_sca.1.t:0 "[Root.GetAdjective]е релігійне питання"
 flavor_sca.1.desc.a:0 "З розпалом Реформації перед [Root.GetGovernmentKYM] постали богословські питання. Наші люди ніколи не були надто прив'язані до папства (і певною мірою до християнства в цілому), але релігія все ще відіграє важливу роль у нашому житті. У нас є вибір: або залишатися вірними Папі, або підтримати Реформацію. Будь-яке рішення пов'язане з певним ризиком, але дипломатична вигода, яку може отримати [Root.GetName] цього варте."
 flavor_sca.1.desc.b:0 "Християни Європи переживають епоху Реформації, розбратів та релігійної боротьби. Християни нападають на інших християн під приводом того, що вони роблять це для свого Бога. Якби все це сталося кількома роками раніше, ми могли б приєднатися до цих безглуздих внутрішніх чвар; обговорюючи, чи має людина у смішному капелюсі справді уособлювати небо.\nНа щастя, наші люди знайшли шлях назад до обіймів Одіна. Питання до нас є, але воно не пов'язане з релігією."
 flavor_sca.1.a:0 "Ми залишимось вірними Святому Престолу."
 sca_unlock_catholic_missions_tt:0 "Розблокуються §Yкатолицькі§! місії."
 flavor_sca.1.a.tt:0 "Всі відомі §Y[Root.Religion.ReligionAdjective]§! країни змінять свою думку про нас на §R-100§!."
 flavor_sca.1.b:0 "Реформація – наше майбутнє."
 sca_unlock_protestant_missions_tt:0 "Розблокуються місії §YРеформації§!."
 flavor_sca.1.c:0 "Постає питання: скільки золота ми можемо поцупити в цих дурнів?"
 sca_unlock_norse_missions_tt:0 "Розблокуються §Yскандинавські§! місії."
 flavor_sca.1.d:0 "Лише спілкування між двома вірами може загоїти рану."
 flavor_sca.1.d.tt:0 "Кожна відома §Yхристиянська§! країна, яка не є ані православною, ані коптською, змінить свою думку про нас на by §R-50§!."
 flavor_sca.2.t:0 "Освітній фокус [Root.Monarch.GetTitleOGO]"
 flavor_sca.2.desc:1 "Освіта є ключовою частиною нашого суспільства та необхідна для підтримки прогресу нашої країни, і це також стосується нашо[Root.GetMEndJiGO] [Root.Monarch.GetTitleOGO] та [Root.GetMJOGO] наступників. [Root.Monarch.GetName] має обрати фокус для нашої держави, що полегшить тягар нашої бюрократії у дотриманні політики, а також стане корисним інструментом для навчання наступно[Root.GetMEndJiGO] [Root.Monarch.GetTitleOGO]."
 flavor_sca.2.a:1 "Нашої уваги потребує адміністрування."
 flavor_sca.2.b:1 "Я думаю, що ми повинні зосередитися на дипломатії."
 flavor_sca.2.c:0 "Більшої уваги потребує наша армія."
 ###MISSIONS FOR NORWAY###
 nor_handle_the_burghers_title:0 "[Root.GetBurghersName] мають бути задоволені"
 nor_handle_the_burghers_desc:0 "Стани – опора нашої країни. [Root.GetChurchName] займаються релігійними питаннями, а [Root.GetNobilityName] керують нашою дипломатією з нашими сусідами. Але найважливішими є [Root.GetBurghersName], оскільки вони відповідають за розвиток і грошові потоки нашого уряду. Ми повинні звернутися до них, щоб ми могли використовувати їхній досвід у майбутньому."
 nor_north_sea_markets_title:0 "Ринки Північного моря"
 nor_north_sea_markets_desc:0 "Північне море завжди відігравало вирішальну роль в [Root.GetAdjective]ій історії. Його риби годують наш народ, а його хвилі несуть нас до іноземних скарбів.\nАле воно також відіграє ще одну важливу роль, – це наше море комерції та торгівлі. Ми повинні заснувати ринки в ключових провінціях нашої країни, щоб контролювати торгівлю."
 nor_dominate_trade_title:0 "Монополія на Північне море"
 nor_dominate_trade_desc:0 "Північне море неминуче пов'язане з торгівлею Любека та Каналу, тому хто б не панував у Північному морі, він матиме право голосу й на цих двох багатих ринках. Ми повинні монополізувати Північне море та розширити наш вплив на сусідні ринки."
 nor_dominate_trade_tt:0 "Монополія Північного моря"
 nor_the_great_disovery_fleet_title:0 "Флот великих дослідників"
 nor_the_great_disovery_fleet_desc:0 "Великі держави починають поширювати свою владу далеко за межі Європи та розширюватися на континенти, невідомі решті світу.\nМи не можемо допустити відставання від суперників і стагнації в Скандинавії. Натомість ми повинні створити флот дослідників, які будуть ходити за чужі моря та шукати можливості для реалізації наших власних колоніальних амбіцій."
 nor_discover_new_world_title:0 "Цілий Новий Світ"
 nor_discover_new_world_desc:0 "Чутки розповідають про континенти з неймовірними скарбами та стародавніми цивілізаціями. Ми повинні прорватися крізь туман невідомого та перевірити, чи правдиві якісь з цих чуток."
 nor_discover_new_world_ct:0 "Будь-яку провінцію (за винятком §YГренландії§!) у §YПівнічній§! або §YПівденній Америці§! було відкрито §Y[Root.GetTagKYM]§!."
 nor_discover_new_world_tt:0 "§Y[Root.GetName]§! отримає довічні претензії на кожну провінцію з §Yцентром торгівлі§! або з §Yгирлом§! у регіонах §YКолоніальна Східна Америка§!, §YКолоніальна Канада§!, §YКолоніальні Кариби§! та §YКолоніальна Мексика§!."
 nor_colonize_canada_and_na_title:0 "Землі Америки"
 nor_colonize_canada_and_na_desc:0 "Ісландський мореплавець Лейф Еріксон був першим скандинавом, який відкрив чужу землю за Атлантичним морем на початку XI століття. Він навіть не знав, що ця нова земля була цілим новим континентом.\nВікінгів Вінланду вже давно немає, але їхня хоробрість не буде марною. Ми колонізуємо цю дивну землю та заберемо її ресурси для [Root.GetAdjective]ої Корони!"
 nor_colonize_canada_and_na_tt:0 "До §Y5§! колонізованих провінцій в регіонах §YКолоніальна Канада§! або §YКолоніальна Східна Америка§!, якими володіє або держава §Y[Root.GetName]§!, або її суб'єкти, отримають будівлю §Yконтора§!."
 nor_colonize_canada_and_na_at:0 "Вплив Норвегії на торгівлю"
 nor_colonize_new_world_title:0 "Колонізувати Новий Світ"
 nor_colonize_new_world_desc:0 "Цей новий світ наповнений чудесами, які неможливо собі уявити. Ми повинні якнайшвидше інвестувати наші ресурси в його колонізацію, щоб отримати вигоду з його багатств."
 nor_dominate_new_world_title:0 "Домінування в Новому Світі"
 nor_dominate_new_world_desc:0 "Багатства, які ми збираємо з наших колоній, знаходяться під загрозою, доки наші суперники залишаються на цих континентах. Ми повинні вигнати наших ворогів з Нового Світу та забезпечити повне панування над нашими колоніями."
 nor_dominate_new_world_tt:0 "Жоден §Yсуперник§! або §Yворог§! §Y[Root.GetTagOGO]§! не має §Yколонії§! в §YНовому Світі§!."
 nor_colonize_the_north_title:0 "Просуватися далі на захід"
 nor_colonize_the_north_desc:0 "Північна Америка багата на цінні ресурси. Ми повинні розширити наші колонії на заході та захопити якнайбільше земель."
 nor_find_allies_title:0 "[Root.GetAdjective]і союзники"
 nor_find_allies_desc:0 "На відміну від нашого східного сусіда, наша держава не має сил протистояти Данії самостійно. Якщо ми хочемо забезпечити свою незалежність, нам потрібно знайти потенційних союзників, які могли б підтримати нас грошима, рекрутами або власною прямою участю."
 nor_find_allies_ct:0 " Суперники чи вороги §YДанії§!\n    Думка про §Y[Root.GetTagKUDY]§! щонайменше §Y100§!."
 nor_build_navy_title:0 "Флот [Root.GetTagOGO]"
 nor_build_navy_desc:0 "[Root.GetAdjective]ий народ завжди був народом моря. Багато століть тому наші предки використовували баркаси для разграбування європейського узбережжя. Це наші моряки воювали разом з данцями проти англійців.\nІ навіть нещодавно саме наші кораблі вступили в бій з ганзейським флотом у торговому конфлікті Данії з Ганзою. Прийшов час збільшити наш флот, щоб він міг знову служити на славу [Root.GetTagOGO]."
 nor_get_colonial_title:0 "Колоніальні амбіції"
 nor_get_colonial_desc:0 "Світ змінюється. Старі часи середньовічних сутичок згасають, наближається нова ера розширення в глобальному масштабі. Ми повинні підготуватися до майбутнього."
 nor_conquer_scotland_title:0 "Оркнейські претензії"
 nor_conquer_scotland_desc:0 "Острівні провінції [369.GetName], [1978.GetName] і [1979.GetName] належать шотландському кланові Сінклер, який технічно підпорядковується Шотландії. Проте графство Оркні служить [Root.GetAdjective]ій Короні, яка, звичайно, хоче сама отримати титул графства та суворо покарати клан.\nМи повинні знищити Шотландію, щоб захистити наші інтереси в Північному морі, а також запобігти будь-якій шотландській агресії проти наших володінь."
 nor_conquer_scotland_tt:1 "Якщо §Y[HSC.GetTagOGO]§! не існує, відбудеться подія '§YАдміністрація Шотландії§!'.\nУ протилежному випадку одна випадкова провінція в округах §YНижні землі§!, §YГайленд§! або §YОстрови§! отримає §Y3§! до базового податку, §Y3§! до базового виробництва і §Y2§! до базового числа рекрутів, а держава §Y[Root.GetName]§! отримає §YКонтроль над Шотландією§! (Торгова сила: §G+10.0§!) у провінції §Y[1975.GetName]§! до кінця гри."
 nor_control_over_scotland:0 "Контроль над Шотландією"
 nor_colonize_greenland_title:0 "Гренландська колонія"
 nor_colonize_greenland_desc:0 "Гренландія – одне з найвіддаленіших місць у межах нашої держави. Її відкрив Ерік Рудий у 986 році, а з часом цей великий острів колонізували наші предки.\nПроте, в останні роки зв'язки з Гренландією згасли, і невідомо що стало причиною. Ми повинні знову дістатися до Гренландії та подивитися, що сталося з людьми, які там жили."
 nor_colonize_greenland_bt:1 "Провінція §Y[1104.GetName]§! отримає §Y3§! до базового числа рекрутів, §Y3§! до базового виробництва і §YЦентр торгівлі§! 1 рівня, якщо вона належить державі §Y[Root.GetName]§! або її суб'єктам."
 nor_colonize_greenland_ct:0 "Провінція §Y[1105.GetName]§! отримає §Y3§! до базового числа рекрутів та §Y3§! до базового виробництва, якщо вона належить державі §Y[Root.GetName]§! або її суб'єктам."
 nor_colonize_greenland_dt:1 "Відбудеться подія '§YЗагублене поселення у Гренландії§!', якщо провінцію §Y[1104.GetName]§! або §Y[1105.GetName]§! не колонізовано, а ми маємо §Y3 піхотні§! полки, розташовані в одній із двох провінцій."
 nor_colonize_mexico_title:0 "Золото Мексики"
 nor_colonize_mexico_desc:0 "Тоді як Північна Америка є постачальником багатьох цінних товарів, центральна частина Мексики – це буквально скриня зі скарбами, наповнена золотом до країв. Наше першочергове завдання – підкорити ці землі й перемістити їхнє золото до нашої столиці – міста [Root.Capital.GetName]."
 nor_circumnavigate_the_world_title:0 "Навігаційна майстерність"
 nor_circumnavigate_the_world_desc:0 "Дехто вважає, що найкращі мореплавці з Іберії й саме цей аргумент наводять на користь іберійців, приписуючи їм відкриття Нового Світу.\nЗвісно, це повна дурниця! Зрештою, це саме скандинав відкрив Новий Світ, коли іберійці ще були зайняті своєю Реконкістою. Ми покажемо світові, що на холодній півночі живуть справжні майстри навігації!"
 nor_circumnavigate_the_world_at:0 "§Y [Root.GetAdjective]ий дослідник§! здійснив навколосвітню подорож."
 nor_circumnavigate_the_world_bt:0 "Держава §Y[Root.GetName]§! відкрила прямий навколосвітній морський шлях. (Клацніть на §Yзнак питання§!, щоб перемістити камеру до наступного регіону, який необхідно відкрити для цієї місії.)"
 nor_circumnavigate_the_world_ct:0 "Ми отримаємо §G100§! £adm£, §G100§! £dip£ і §G100§! £mil£, якщо першими здійснимо навколосвітню подорож."
 nor_declare_independence_title:0 "Свободу [Root.GetTagOMU]!"
 nor_declare_independence_desc:0 "Кальмарська унія фактично була об'єднавчою силою всієї Скандинавії. Однак данці використовували унію лише для просування власних планів і розглядали нашу державу як просту провінцію. Пора покласти цьому край! Прийшов час здобути [Root.GetTagOMU] незалежність!"
 nor_get_independent_title:0 "Здобути незалежність!"
 nor_get_independent_desc:0 "Наш колишній правитель Данії не відпустить нас без бою. Ми повинні подолати данців, якщо ми коли-небудь хочемо досягти мрії про незалежність [Root.GovernmentOGO] нашої держави від [Root.GetTagOGO]!"
 nor_norway_denmark_title:1 "Норвегія-Данія"
 nor_norway_denmark_desc:1 "Можливо, Данія й була нашим сюзереном, але ми заплатили за свою незалежність кров'ю, але цілком очевидно, що й більшість нашого сільськогосподарського постачання надходить з Данії. Ми повинні 'відновити' Кальмарську унію під нашою власною короною та створити [Root.GovernmentName] Норвегії та Данії."
 nor_norway_denmark_tt:1 "Якщо §YДанія§! є молодшим партнером в особистій унії з §Y[Root.GetTagKYM]§!, відбудеться подія '§YКорона Данії§!'."
 nor_colonize_caribbeans_title:0 "Колонізувати Кариби"
 nor_colonize_caribbeans_desc:0 "Карибські острови знаходяться в центрі торгівлі Нового Світу. Ми повинні колонізувати ці острови, щоб гарантувати, що товари Нового Світу не потечуть в руки іберійців чи англійців."
 nor_colonize_caribbeans_tt:0 "Контроль над карибською торгівлею"
 nor_dominate_north_america_title:0 "Панування в Північній Америці"
 nor_dominate_north_america_desc:0 "Північноамериканський континент величезний, а його ресурси рясні. Ми повинні забезпечити абсолютне панування над цими землями та нашими колоніями, які контролюють їх від нашого імені та видворити всіх наших суперників і ворогів із цього Нового Світу."
 nor_dominate_north_america_tt:0 "Жодна провінція в регіоні §YПівнічна Америка§! не належить супернику або ворогові держави §Y[Root.GetName]§! або її суб'єктам."
 nor_build_troops_title:0 "Розширити збройні сили"
 nor_build_troops_desc:0 "Данія та Швеція можуть бути нашими захисниками, доки ми перебуваємо під егідою Кальмарської унії, але це не сили, на які ми повинні покладатися вічно. Нам потрібна власна армія, щоб захистити наші кордони від наших амбітних сусідів."
 nor_restore_the_leidang_title:0 "Відновити лейданг"
 nor_restore_the_leidang_desc:0 "Лейданг – особлива форма військової повинності для організації прибережних флотів для наступальних і оборонних війн. Система працює так, що з нашого селянства набирають моряків і беруть їх на службу на два-три літні місяці в мирний час. Під час війни всі вільні люди повинні служити в нашому флоті.\nОднак між XIII та XV століттями система була замінена класичною феодальною системою на чолі з дворянством.\nХоча феодалізм має свою привабливість, він не може конкурувати з лейдангським військовим обов'язком, коли йдеться про вербування компетентних моряків. Ми повинні відновити систему лейданг, щоб мати доступ до компетентних моряків."
 nor_the_grand_norwegian_fleet_title:1 "Розширити Королівський флот"
 nor_the_grand_norwegian_fleet_desc:0 "Деякі країни для нав'язування своєї волі використовують дипломатію. Інші воліють діяти із застосуванням грубої сили, використовуючи сильну армію.\nМи, з іншого боку, для досягнення наших цілей будемо використовувати море і наш флот. Але нам потрібен військово-морський флот, який би в першу чергу міг продемонструвати нашу міць."
 upgrade_norwegian_doctrine:0 "Розблоковує потужнішу версію морської доктрини §YНорвезькі моряки§!."
 nor_restore_norwegian_nobility_title:0 "Вигнання данського дворянства"
 nor_restore_norwegian_nobility_desc:0 "Чорна смерть була трагедією для всієї Європи. Її жахливі руки не оминули й наше королівство. У 1349 році чума вбила третину нашого населення й повністю знищила норвезьку знать. Цей вакуум влади, звичайно, привернув увагу данських дворян, які з часом замінили панівний клас Норвегії.\nНаша доля завжди буде в руках данців, доки в нашій країні наші дворяни будуть чужинцями. Треба позбавити їх привілеїв і забрати їхню землю!"
 nor_an_absolute_kingdom_title:1 "Норвезький парламент"
 nor_an_absolute_kingdom_desc:1 "Епоха феодалізму невідворотно наближається до свого кінця. Натомість країною керує єдиний монарх, що гарантує монархію без корупції та жадібних до влади станів, які жонглюють державними ресурсами.\nАле ми не належимо до жодної з цих держав. Замість єдиного монарха ми маємо силу парламенту, який забезпечує безпеку нашого народу від зловживання владою станами. Ми повинні переконатися, що парламент зберігає за собою повноваження щодо підтримання цієї безпеки."
 nor_an_absolute_kingdom_tt:0 "§GЗменшити§! місцеву автономію всіх приналежних провінцій і володінь у регіоні §YСкандинавія§! до  їхнього мінімуму."
 nor_colonize_west_africa_title:0 "Колонізувати Золотий берег"
 nor_colonize_west_africa_desc:0 "Африка багата цінними товарами, такими як слонова кістка, барвники та, звісно, золото. Проте, ми не єдині, хто прагне перекачати ці товари з Африки та конвертувати їх у прибуток для своєї скарбниці. Було б розумно заснувати колонії вздовж узбережжя Західної Африки, щоб контролювати хто отримає доступ до цих ресурсів, а хто ні."
 nor_colonize_west_africa_rnw_title:0 "Колонізувати Золотий берег"
 nor_colonize_west_africa_rnw_desc:0 "Африка багата на цінні товари, такі як слонова кістка, барвники та, звісно, золото. Проте, ми не єдині, хто прагне перекачати ці товари з Африки та конвертувати їх у прибуток для своєї скарбниці. Було б розумно заснувати колонії вздовж узбережжя Західної Африки, щоб контролювати хто отримає доступ до цих ресурсів, а хто ні."
 nor_fortify_norway_title:0 "Фортеці півночі"
 nor_fortify_norway_desc:0 "Наша країна складається здебільшого з обороноздатної території. Сканди – це велика стіна між нами та нашим надамбітним шведським сусідом. Проте гори самі по собі не можуть заблокувати порушників. Ми повинні побудувати додаткові фортеці в межах держави, щоб захистити наші кордони та наш народ."
 nor_restore_infrastructure_title:0 "Відновити інфраструктуру"
 nor_restore_infrastructure_desc:0 "Чорна смерть 1349 року мала серйозні наслідки для нашої країни. Половина Норвегії вимерла від чуми; відтоді наша доля опинилася в інших руках. Постраждало не лише наше населення, але й наша інфраструктура. Якщо ми хочемо, щоб наша країна повернула колишню славу, життєво необхідно відновити інфраструктуру."
 nor_industrialize_norway_title:0 "[Root.GetAdjective]а індустріалізація"
 nor_industrialize_norway_desc:0 "Скандинавія багата на залізо і мідь – двома матеріалами, необхідними для сильної армії, які мають великий попит на європейському ринку. Якщо ми розширимо видобуток та виплавку заліза та міді, ми зможемо не лише озброїти наші війська якіснішою зброєю, але й отримати великий прибуток від європейської торгівлі."
 nor_powerhouse_of_the_north_title:0 "Норвезька велика держава"
 nor_powerhouse_of_the_north_desc:0 "Після принизливої поразки Данії від Ганзейської ліги північні королівства рідко сприймали серйозно. Прийшов час показати світові, що Скандинавію не можна недооцінювати. Прийшов час показати світові, що ми одна з великих європейських держав!"
 nor_powerhouse_of_the_north_tt:0 "Провінції §Yнордичної§! культурної групи отримають §G-2.00§! до місцевих заворушеннь, доки модифікатор §YІмперія Півночі§! активний.\n\nМодифікатор §YІмперія Півночі§! буде §Rвилучено§!, якщо [Root.GetName] змінить культурну групу."
 nor_religious_path_mission_title:0 "Теологічні питання"
 nor_religious_path_mission_desc:0 "Світ, яким ми його знаємо, змінюється. Християнство переживає один із найбільших розколів у формі Реформації, і невідомо яке майбутнє чекає на нашу релігію. Ми повинні обрати сторону Реформації!"
 nor_second_religion_mission_title:0 "[Root.GetSelectableMissionTitle]"
 nor_second_religion_mission_desc:0 "[Root.GetSelectableMissionDescription]"
 nor_third_religion_mission_title:0 "[Root.GetSelectableMissionTitle]"
 nor_third_religion_mission_desc:0 "[Root.GetSelectableMissionDescription]"
 nor_protect_the_catholic_faith_title:1 "[Root.GetPreviewColorDAN]Захистити Католицьку віру[Root.GetPreviewColorNOR_end]"
 nor_protect_the_catholic_faith_desc:0 "Реформація ґрунтується на дезінформації та гріховних думках. Зрозуміло, що ці реформатори втрачені самим Богом. Але найгірше те, що вони та їхні отруйні думки становлять загрозу католицькому світові. Ми повинні стати захисниками Святого Престолу, щоб ці єретики знали, що на них чекатиме, якщо вони нападуть на когось з наших братів і сестер по вірі."
 nor_expand_the_heddal_stave_church_catholic_title:1 "[Root.GetPreviewColorDAN]Відновити ставкірки[Root.GetPreviewColorNOR_end]"
 nor_expand_the_heddal_stave_church_catholic_desc:0 "Ставкірка в Геддалі у провінції [4144.GetName] є найбільшою дерев'яною церквою в усій Скандинавії. Побудована на початку XIII століття церква використовувалася десятиліттями. Але час не дуже любив церкву, і згодом вона дійшла до стану, коли потрібна реставрація.\nВідновімо ж цю церкву в ім'я Папи та декоруймо її найкращим золотом, яке тільки може собі дозволити католицька церква!"
 nor_expand_the_heddal_stave_church_catholic_at:1 "Дає активований провінційний модифікатор '§YВідремонтована ставкірка Геддал§!', що матиме такі ефекти:\nДохід від податків у провінції: §G+75.0%§!\nОпір реформації: §G+100.0%§!\nЗміна впливу на Папу за рік: §G+0.25§!\n\nПровінція повинна бути §Yкатолицькою§! та мати §Yцеркву§! або §Yсобор§!, щоб активувати модифікатор."
 nor_expand_the_heddal_stave_church_catholic_bt:1 "Дає активований провінційний модифікатор '§YВідремонтована ставкірка Геддал§!', що матиме такі ефекти:\nМісцеві заворушення: §G-1.00§!\nВартість стабільності: §G-5.0%§!\nМісіонери: §G+1§!\nУтримання місіонерів: §G-10.0%§!\nДохід від податків у провінції: §G+75.0%§!\nОпір реформації: §G+100.0%§!\nЗміна впливу на Папу за рік: §G+0.25§!\n\nПровінція повинна бути §Yкатолицькою§! та мати §Yцеркву§! або §Yсобор§!, щоб активувати цей модифікатор."
